"","Bias.Coef..mean.","Bias.Coef..sd.","Width..mean.","Width..sd.","MSE..mean.","MSE..sd.","Coverage","it..mean.","it..sd.","miss","actual_missing..mean.","actual_missing..sd.","dist","mp","m","k","tail","hmi","pmass","std","method"
"11",0.040209620847355,0.994831960064489,0.0591861225191198,0.000975789467079603,0.67476567721917,0.0222196155254594,1,25,0,0.1,0.0997593333333333,0.00538707007565337,"norm","MCAR",25,5,"left","False",0.2,0.0150987780862231,"pmm"
"12",0.00890403455860689,0.972611132313828,0.0591423896605855,0.000934450619736227,0.673901770259239,0.0214941962379098,0.996,40,0,0.1,0.099838,0.00540014201459348,"norm","MCAR",40,5,"left","False",0.2,0.0150876215397562,"pmm"
"13",-0.0336492310700587,0.960708096869645,0.0592214224906811,0.00109033124197043,0.6740404719174,0.0233417497723792,0.992,5,0,0.1,0.100163333333333,0.0051712656950585,"norm","MCAR",5,10,"left","False",0.2,0.0151077833464829,"pmm"
"14",-0.0261761209699021,0.950055695797044,0.0592225431362841,0.000970138879477302,0.675484879208518,0.0218460316392824,1,10,0,0.1,0.0997346666666667,0.00550460800905326,"norm","MCAR",10,10,"left","False",0.2,0.0151080692307165,"pmm"
"15",-0.010420190050845,0.980048525907228,0.0591628007287102,0.000999490906022656,0.674488371327844,0.0229037542837182,0.998,25,0,0.1,0.10011,0.00529978091790385,"norm","MCAR",25,10,"left","False",0.2,0.0150928285405698,"pmm"
"16",-0.0217454991681375,0.96281115668644,0.0592283577114365,0.00101160677927257,0.675837953239918,0.0231034600194979,1,40,0,0.1,0.100013333333333,0.00544624641381567,"norm","MCAR",40,10,"left","False",0.2,0.015109552567961,"pmm"
"17",0.00225268898256328,0.943878887488385,0.0591730768165113,0.000984378909925212,0.674283077795827,0.0220324897485931,1,10,0,0.1,0.099644,0.00565456920453618,"norm","MCAR",5,1,"left","True",0.25,0.0150954500397102,"pmm"
"18",0.0191170276630842,1.03015878772338,0.0591318083172545,0.000986710839532162,0.672927762918943,0.021750912674047,1,10,0,0.1,0.100057333333333,0.00535788532082492,"norm","MCAR",5,3,"left","True",0.25,0.0150849221678762,"pmm"
"19",-0.00404993905661737,0.982498452604922,0.0591962579022436,0.00094934707328772,0.674299077121469,0.0213356404712642,0.998,10,0,0.1,0.099906,0.00548390043673296,"norm","MCAR",5,5,"left","True",0.25,0.0151013636906534,"pmm"
"20",0.0242558886487346,0.883577978111517,0.0591716212197147,0.000943624624148708,0.674205508668853,0.0213452996927377,1,10,0,0.1,0.0995813333333333,0.00511953192304835,"norm","MCAR",5,10,"left","True",0.25,0.0150950787071735,"pmm"
"21",-0.0304780191820967,1.08440292364497,0.0573566607655907,0.00165034847899028,0.597956436945512,0.0204605212079818,0.994,5,0,0.2,0.200457333333333,0.00721259404714343,"norm","MCAR",5,1,"left","False",0.2,0.0146320700834334,"pmm"
"22",0.0457709919359216,1.07883861373983,0.0572110950432559,0.00127528766569722,0.598439548633111,0.019773306468952,0.994,10,0,0.2,0.19991,0.00726493175008089,"norm","MCAR",10,1,"left","False",0.2,0.0145949352882323,"pmm"
"23",0.023604961548781,1.14150209292083,0.0571627434136768,0.00106944174977583,0.598643976451011,0.0203068245907427,0.986,25,0,0.2,0.200054666666667,0.00726288207256596,"norm","MCAR",25,1,"left","False",0.2,0.0145826004621945,"pmm"
"24",0.0427500415343848,1.06800264798489,0.0572119147910369,0.00105281504324003,0.600059284437343,0.0209447233702006,0.996,40,0,0.2,0.200304666666667,0.00764465393446805,"norm","MCAR",40,1,"left","False",0.2,0.0145951444114069,"pmm"
"25",0.0909974472335737,1.13769288332585,0.0574568298758818,0.00172395237450735,0.600212789470844,0.0215674033856431,0.98,5,0,0.2,0.199604666666667,0.0073074954213693,"norm","MCAR",5,3,"left","False",0.2,0.0146576238974526,"pmm"
"26",-0.0237043285556572,1.12281794392792,0.0572848549755063,0.0013280794356048,0.598451200708733,0.0201651552772352,0.988,10,0,0.2,0.199904666666667,0.0071897782688728,"norm","MCAR",10,3,"left","False",0.2,0.0146137519432403,"pmm"
"27",-0.0456385563414861,1.13966621460062,0.0571512254424686,0.0010524269856073,0.598871419670932,0.020268778374755,0.992,25,0,0.2,0.200499333333333,0.00741159748862101,"norm","MCAR",25,3,"left","False",0.2,0.0145796621502411,"pmm"
"28",0.0147716240813233,1.06965481697923,0.0572300862836566,0.00110303501666027,0.600754771014157,0.0213693203254609,0.994,40,0,0.2,0.199998,0.00740721843129315,"norm","MCAR",40,3,"left","False",0.2,0.0145997800814403,"pmm"
"29",-0.028824003404605,1.13323274206287,0.0574801530823604,0.00162484236414386,0.600694300425122,0.0202860263426386,0.986,5,0,0.2,0.199889333333333,0.00762211530861202,"norm","MCAR",5,5,"left","False",0.2,0.0146635738043546,"pmm"
"30",0.0288512697588054,1.11382620656012,0.0572695255487906,0.0013215179259147,0.598098794805989,0.0212569675671737,0.984,10,0,0.2,0.2004,0.00780170921443927,"norm","MCAR",10,5,"left","False",0.2,0.0146098413033416,"pmm"
"31",0.0621792305948294,1.14811787139606,0.0572025983116151,0.000976018196747007,0.599247891284843,0.0189172553627327,0.998,25,0,0.2,0.200389333333333,0.0069160664478525,"norm","MCAR",25,5,"left","False",0.2,0.0145927677148207,"pmm"
"32",0.0182899240984534,1.10192900284941,0.057259463964696,0.000998038134406073,0.600467653568581,0.0201368110439801,0.992,40,0,0.2,0.199722666666667,0.0071126473896074,"norm","MCAR",40,5,"left","False",0.2,0.0146072745255402,"pmm"
"33",-0.00383206444251396,1.07041093401369,0.0575215572325846,0.00174580572362001,0.599169073570622,0.0201681159586776,0.994,5,0,0.2,0.200224666666667,0.00721122369026999,"norm","MCAR",5,10,"left","False",0.2,0.0146741362816633,"pmm"
"34",-0.0612856359679537,1.10359795291571,0.0573055119193975,0.0012964286711663,0.59906803846205,0.0205772222659147,0.986,10,0,0.2,0.199787333333333,0.00741927636483355,"norm","MCAR",10,10,"left","False",0.2,0.0146190216686164,"pmm"
"35",-0.0230134363588693,1.0687391074582,0.0573038702852509,0.00114563558376086,0.601786677303437,0.0222072329852446,0.996,25,0,0.2,0.200016666666667,0.0072688643465736,"norm","MCAR",25,10,"left","False",0.2,0.0146186028767,"pmm"
"36",-0.0154108134653921,1.05842671617441,0.0572153690108209,0.000995439244241267,0.600034200084143,0.0199866212267524,0.998,40,0,0.2,0.199802,0.00734950613609135,"norm","MCAR",40,10,"left","False",0.2,0.0145960256061153,"pmm"
"37",0.0903219725571311,1.1477244335655,0.0571470101878119,0.00115341267900369,0.598119928380594,0.0210294973756036,0.984,10.694,2.01701859188258,0.2,0.199944666666667,0.00752216313451272,"norm","MCAR",5,1,"left","True",0.25,0.0145785868104159,"pmm"
"38",0.0623777031559913,1.10767888941795,0.0572623246342417,0.00123709683284016,0.599941769981538,0.0208870973382177,0.986,10.662,1.86969409262585,0.2,0.199708666666667,0.00723053804667706,"norm","MCAR",5,3,"left","True",0.25,0.0146080043015893,"pmm"
"39",0.0391521926144692,1.14510512854583,0.0573017980218665,0.00127450684177521,0.599784738568826,0.0212298877089703,0.99,10.748,2.01506724453553,0.2,0.199988,0.00689662319947636,"norm","MCAR",5,5,"left","True",0.25,0.0146180742283675,"pmm"
"40",-0.0784005975344042,1.10877392361911,0.0572411984670327,0.00108327763997544,0.599706190280594,0.0184735168749281,0.992,10.62,1.79655225362359,0.2,0.200260666666667,0.00757474221050166,"norm","MCAR",5,10,"left","True",0.25,0.0146026148741873,"pmm"
"41",0.0473437508924,1.48594624410359,0.0585387475052493,0.00670718536218185,0.44843915666294,0.0183000256634271,0.932,5,0,0.4,0.400395333333333,0.00922358934712753,"norm","MCAR",5,1,"left","False",0.2,0.0149336283643463,"pmm"
"42",-0.0193823985915454,1.44760142976913,0.0584521682367193,0.00449294118135472,0.449721646777703,0.0183512852290127,0.954,10,0,0.4,0.401110666666667,0.00900674917307386,"norm","MCAR",10,1,"left","False",0.2,0.014911541410399,"pmm"
"43",-0.00601390278202025,1.50937497180453,0.0581293786225783,0.00270802863954016,0.450851676162699,0.0177499648718016,0.954,25,0,0.4,0.399541333333333,0.00918098653619412,"norm","MCAR",25,1,"left","False",0.2,0.0148291956079538,"pmm"
"44",0.0659749882066208,1.53352362039816,0.0580834858024773,0.00231773010762528,0.450201412893652,0.0180859993066289,0.936,40,0,0.4,0.400647333333333,0.009067516112169,"norm","MCAR",40,1,"left","False",0.2,0.0148174880407581,"pmm"
"45",-0.128850215143962,1.6108988760603,0.0589356315434042,0.00723490411764382,0.450316649264537,0.0177601181731287,0.92,5,0,0.4,0.399860666666667,0.00913476434044993,"norm","MCAR",5,3,"left","False",0.2,0.0150348761528989,"pmm"
"46",-0.176103758838342,1.43035862397886,0.0586970226810155,0.00464720458615912,0.450383481014952,0.0192083653247939,0.952,10,0,0.4,0.400166666666667,0.00875510010095703,"norm","MCAR",10,3,"left","False",0.2,0.0149740054266329,"pmm"
"47",-0.023736392527252,1.48463356862413,0.0580009037912827,0.002756166760204,0.449635593817223,0.0185937649131619,0.94,25,0,0.4,0.400019333333333,0.00882659262305298,"norm","MCAR",25,3,"left","False",0.2,0.0147964208140525,"pmm"
"48",-0.119368327803889,1.53880478942245,0.0578317313068294,0.00218868537931713,0.4497021899231,0.01854814088036,0.934,40,0,0.4,0.400345333333333,0.00879397965782399,"norm","MCAR",40,3,"left","False",0.2,0.0147532637749974,"pmm"
"49",-0.0344301934169053,1.53760570251477,0.0587961802396944,0.00714975969156291,0.449550780434363,0.0188934882352991,0.94,5,0,0.4,0.400327333333333,0.00874356700666267,"norm","MCAR",5,5,"left","False",0.2,0.0149993011870299,"pmm"
"50",0.0785834093424983,1.49388203797762,0.058096206142782,0.00438815387597501,0.449529954882389,0.0186654856000836,0.954,10,0,0.4,0.399854,0.00935261197028224,"norm","MCAR",10,5,"left","False",0.2,0.0148207330851581,"pmm"
"51",-0.0882394311238015,1.41992800067686,0.0580155415072075,0.00289181092541139,0.450349956241402,0.0185014401754292,0.962,25,0,0.4,0.399803333333333,0.00899741876564854,"norm","MCAR",25,5,"left","False",0.2,0.014800154993874,"pmm"
"52",0.0354233004675157,1.60301162126037,0.0578043880514543,0.00230383954638178,0.449063062634317,0.018477391291389,0.932,40,0,0.4,0.399870666666667,0.0091230444236316,"norm","MCAR",40,5,"left","False",0.2,0.0147462883265733,"pmm"
"53",0.105963427205094,1.57591335357922,0.0588535837732423,0.0068348993572587,0.448486671511054,0.0179160771256812,0.932,5,0,0.4,0.400174666666667,0.00888480240510602,"norm","MCAR",5,10,"left","False",0.2,0.0150139452146755,"pmm"
"54",-0.044998137583335,1.57913107488889,0.0583645198039988,0.0047202937730016,0.450078572743596,0.01784306549939,0.94,10,0,0.4,0.400122,0.00901120317530721,"norm","MCAR",10,10,"left","False",0.2,0.0148891817054727,"pmm"
"55",0.119835316275142,1.5250857956154,0.05791360968902,0.00292995004158414,0.450550278607194,0.0190451840631611,0.948,25,0,0.4,0.399572,0.00957837462435274,"norm","MCAR",25,10,"left","False",0.2,0.0147741515012102,"pmm"
"56",0.0479222005853813,1.46691706167719,0.0575891567410523,0.00229838220916427,0.447597610054504,0.0182508657850677,0.95,40,0,0.4,0.400708666666667,0.00888818269139173,"norm","MCAR",40,10,"left","False",0.2,0.0146913813711139,"pmm"
"57",-0.0158117806076525,1.54706615230351,0.0576219429126058,0.00208784649510269,0.451115448574727,0.0185851625123704,0.94,65.926,20.809337423378,0.4,0.399649333333333,0.00853279487884506,"norm","MCAR",5,1,"left","True",0.25,0.0146997453440779,"pmm"
"58",-0.123319533911111,1.40600229181842,0.0576275336692206,0.00198487662120891,0.450528544132465,0.018573163226209,0.97,67.772,20.4220473018745,0.4,0.399873333333333,0.00906543864232602,"norm","MCAR",5,3,"left","True",0.25,0.0147011715837073,"pmm"
"59",0.0408483943526088,1.57242586237201,0.0575711898401167,0.00186385495014418,0.449478917707986,0.0177110940336807,0.932,68.302,20.303369080032,0.4,0.399382666666667,0.00842568886732052,"norm","MCAR",5,5,"left","True",0.25,0.0146867978937957,"pmm"
"60",-0.0833494162813524,1.4721240070657,0.0578056092975126,0.00193500593720158,0.450461391445562,0.0180324230352741,0.938,68.978,20.0563584930067,0.4,0.399980666666667,0.00889643271829283,"norm","MCAR",5,10,"left","True",0.25,0.0147465998746599,"pmm"
"61",0.0351749265162063,0.975267376816862,0.0591085594772697,0.00135901596321958,0.649014394756687,0.0198478137794101,1,5,0,0.1,0.133936,0.00595784390530668,"norm","MAR",5,1,"left","False",0.2,0.0150789912323671,"pmm"
"62",0.0398089125170262,1.03262579424846,0.0589846447851953,0.00110238668437594,0.648660637891775,0.0210330935952666,0.996,10,0,0.1,0.133566,0.00596261311096998,"norm","MAR",10,1,"left","False",0.2,0.0150473797606636,"pmm"
"63",0.0811278826354165,1.02269799749939,0.05892668084785,0.00100727347303782,0.649401457163548,0.0212191389748817,1,25,0,0.1,0.133716666666667,0.00575294610516115,"norm","MAR",25,1,"left","False",0.2,0.0150325927702387,"pmm"
"64",0.0892146865224371,1.06289432208906,0.0590080062154551,0.00100919160010475,0.651324233020124,0.0214137143455903,1,40,0,0.1,0.134072,0.00573818926143082,"norm","MAR",40,1,"left","False",0.2,0.0150533394187095,"pmm"
"65",-0.0401079739273014,1.02400435710751,0.0591674997711768,0.00139768475127665,0.65051162054473,0.0216720327038218,1,5,0,0.1,0.133684,0.00581562355498818,"norm","MAR",5,3,"left","False",0.2,0.0150940272979205,"pmm"
"66",0.0097338123068841,1.01369005089889,0.0590267991310056,0.00112034134557611,0.649633784998728,0.0208293585605534,0.994,10,0,0.1,0.134112666666667,0.0057408841363214,"norm","MAR",10,3,"left","False",0.2,0.0150581336179139,"pmm"
"67",-0.014128786894141,0.965468583263596,0.0589348175935516,0.00101793165711683,0.649457072598173,0.0210325309991948,0.996,25,0,0.1,0.13343,0.0059543998671384,"norm","MAR",25,3,"left","False",0.2,0.0150346685088149,"pmm"
"68",0.0264153793844562,0.983155860922109,0.0589326553157272,0.000955354539692722,0.649640506611843,0.0203844441557017,0.998,40,0,0.1,0.133868,0.00589254881656109,"norm","MAR",40,3,"left","False",0.2,0.0150341168971931,"pmm"
"69",0.0759387905929579,0.979890921861055,0.0592469033610417,0.00127837840646289,0.650669871604324,0.0201318956865762,1,5,0,0.1,0.13398,0.00545837175558996,"norm","MAR",5,5,"left","False",0.2,0.015114283687959,"pmm"
"70",0.0895226506806832,1.00668974005609,0.058988484962398,0.00118426660654044,0.649143148444983,0.0214659375325823,0.998,10,0,0.1,0.133970666666667,0.00555009765679848,"norm","MAR",10,5,"left","False",0.2,0.0150483594157065,"pmm"
"71",0.0456085571047407,0.993590196678365,0.0588929601240009,0.00105161282826948,0.648133075503603,0.0217348708110273,0.998,25,0,0.1,0.133934,0.00608724345569396,"norm","MAR",25,5,"left","False",0.2,0.0150239903866962,"pmm"
"72",0.0860912819720863,1.06602708559366,0.0589162035413143,0.000962778852793091,0.649195318609883,0.0205113909227127,0.996,40,0,0.1,0.134054666666667,0.00602543778031476,"norm","MAR",40,5,"left","False",0.2,0.0150299199388453,"pmm"
"73",0.0758441310876378,1.00337396560514,0.0590624606354267,0.00139513242738935,0.649732483989196,0.0224187496876895,0.996,5,0,0.1,0.133762,0.00565658126040416,"norm","MAR",5,10,"left","False",0.2,0.0150672311076387,"pmm"
"74",0.0663208216009997,1.02760603060384,0.0589404311130619,0.00114832757785112,0.647898851065527,0.0216757309564492,0.994,10,0,0.1,0.134099333333333,0.0062293320134131,"norm","MAR",10,10,"left","False",0.2,0.0150361005554124,"pmm"
"75",0.0645843739352992,1.06131741066039,0.0589485405527744,0.000994660604228417,0.649376517613019,0.0205477122953286,0.992,25,0,0.1,0.13419,0.00607282745789252,"norm","MAR",25,10,"left","False",0.2,0.015038169328047,"pmm"
"76",-0.00568831004949786,1.070384226328,0.0589582884662391,0.00101758782097271,0.650315259297786,0.0216181878320287,0.994,40,0,0.1,0.133866,0.00594418853447073,"norm","MAR",40,10,"left","False",0.2,0.0150406560863603,"pmm"
"77",-0.0870961487246504,1.02736168764002,0.0589507606953652,0.00110823228403323,0.649371610269709,0.0219362279964398,0.998,10.422,1.65285087046594,0.1,0.133937333333333,0.00613967657490559,"norm","MAR",5,1,"left","True",0.25,0.0150387357013602,"pmm"
"78",0.0424173890129722,1.00981625616356,0.0589839752823472,0.00113678748901612,0.648790251836687,0.0218881648141504,0.994,10.576,1.86553584795361,0.1,0.133844,0.00575774817094322,"norm","MAR",5,3,"left","True",0.25,0.0150472089659823,"pmm"
"79",0.00262235890271683,1.00993175459692,0.0588970249900302,0.00109641716641433,0.647714810773254,0.0209101800082166,0.996,10.574,2.0348277568384,0.1,0.133933333333333,0.00556265324383168,"norm","MAR",5,5,"left","True",0.25,0.0150250273613705,"pmm"
"80",0.0414023138679141,1.01071618669276,0.0589628600519901,0.00116250628369138,0.649802287827627,0.0229646867011063,0.996,10.446,1.76269225901744,0.1,0.133758666666667,0.00585289884492197,"norm","MAR",5,10,"left","True",0.25,0.0150418223286455,"pmm"
"81",0.0220708699579081,1.29010693600492,0.059285332396258,0.00361431681415567,0.571404490494195,0.0194398023402863,0.976,5,0,0.2,0.238584,0.00716772469709414,"norm","MAR",5,1,"left","False",0.2,0.015124087193411,"pmm"
"82",0.127925078821863,1.35832864426197,0.0587780708482546,0.00240182078523252,0.571551492672102,0.0206800715782517,0.962,10,0,0.2,0.238336,0.00672438296219231,"norm","MAR",10,1,"left","False",0.2,0.0149946813594249,"pmm"
"83",0.11593075398233,1.22861882325715,0.0586685412840451,0.00159962446332885,0.570750377351469,0.0201411446321313,0.978,25,0,0.2,0.238724,0.00685340479858977,"norm","MAR",25,1,"left","False",0.2,0.0149667396306297,"pmm"
"84",0.166457653478984,1.21684215366067,0.0586494893629736,0.00156380599548577,0.569865258974524,0.0206597025401406,0.984,40,0,0.2,0.238321333333333,0.00724184371858745,"norm","MAR",40,1,"left","False",0.2,0.0149618793573743,"pmm"
"85",0.0239740239710805,1.30763835997076,0.0593033480314327,0.00377816187397722,0.569818262610153,0.0206486097444083,0.978,5,0,0.2,0.238734,0.00750257138142206,"norm","MAR",5,3,"left","False",0.2,0.0151286831031616,"pmm"
"86",0.15305310356146,1.24357186033403,0.0587566682770463,0.00234671348958648,0.569805750527799,0.0202232201026853,0.976,10,0,0.2,0.239255333333333,0.00749556345817681,"norm","MAR",10,3,"left","False",0.2,0.0149892214195035,"pmm"
"87",0.0237524024655988,1.19661848268418,0.0587868832160695,0.00171291944327398,0.571678619685503,0.0200316007910369,0.988,25,0,0.2,0.239088666666667,0.00711314310898416,"norm","MAR",25,3,"left","False",0.2,0.0149969294537482,"pmm"
"88",0.037650737575137,1.26213745002015,0.0586170067586236,0.00143197695057264,0.57147326633225,0.0214528919654829,0.986,40,0,0.2,0.238196666666667,0.00708483435076486,"norm","MAR",40,3,"left","False",0.2,0.0149535928264466,"pmm"
"89",0.0530634232064761,1.3159370835697,0.0593117929716508,0.00365379727267153,0.570838931830509,0.019467097182276,0.972,5,0,0.2,0.239168,0.00711200849893256,"norm","MAR",5,5,"left","False",0.2,0.0151308374642326,"pmm"
"90",0.0358635448686519,1.26157694063955,0.0589317028058006,0.00232697626183755,0.570972647763259,0.0207584194460064,0.986,10,0,0.2,0.238392666666667,0.00718552801740338,"norm","MAR",10,5,"left","False",0.2,0.0150338739055018,"pmm"
"91",0.104786418248442,1.20167650811157,0.0586613014231065,0.00157744419229253,0.571561106822917,0.0204712041712819,0.982,25,0,0.2,0.239065333333333,0.00747982162591833,"norm","MAR",25,5,"left","False",0.2,0.0149648926933911,"pmm"
"92",0.00735026351218071,1.22920107472512,0.0585718758882836,0.00149452254565696,0.570103268113979,0.0214868074822094,0.984,40,0,0.2,0.238538,0.00684352901165279,"norm","MAR",40,5,"left","False",0.2,0.0149420796377615,"pmm"
"93",0.20070700141766,1.22173189991343,0.0593739478383461,0.00365961690532193,0.571526026051328,0.0201293040221323,0.984,5,0,0.2,0.238344666666667,0.00708316348031647,"norm","MAR",5,10,"left","False",0.2,0.0151466935889334,"pmm"
"94",0.0297874272658769,1.1578307264424,0.0590105533123398,0.00264142411312501,0.570316295158289,0.0200403231962873,0.986,10,0,0.2,0.239088666666667,0.00741550360918109,"norm","MAR",10,10,"left","False",0.2,0.0150539892002627,"pmm"
"95",0.0437946844950927,1.24182319815585,0.0587355360571199,0.00163244546133031,0.56964516894467,0.0203199330044127,0.982,25,0,0.2,0.239380666666667,0.00697230900698534,"norm","MAR",25,10,"left","False",0.2,0.0149838304480129,"pmm"
"96",0.0795707214458902,1.27536774774107,0.0586254390411218,0.00133663379501109,0.570454119093536,0.0200864762402679,0.986,40,0,0.2,0.238756,0.0067837401679801,"norm","MAR",40,10,"left","False",0.2,0.0149557439584482,"pmm"
"97",0.0605349129394384,1.2628176049684,0.0583318304278212,0.00176320392198498,0.571778985404153,0.019887748879146,0.984,27.548,14.4870872158623,0.2,0.238618,0.00718498963116858,"norm","MAR",5,1,"left","True",0.25,0.0148808424256607,"pmm"
"98",0.102660087738397,1.2056372591352,0.0583993517075359,0.00164811972450554,0.572069899714345,0.0207707774805226,0.986,28.138,14.0905271725369,0.2,0.238196,0.00682923662563312,"norm","MAR",5,3,"left","True",0.25,0.0148980675584303,"pmm"
"99",0.0171469699988549,1.24725590303736,0.0582829698268271,0.00169743458392086,0.569689795059229,0.0210055750889285,0.982,28.174,14.8737259622463,0.2,0.238852,0.00699030172612186,"norm","MAR",5,5,"left","True",0.25,0.0148683777575904,"pmm"
"100",0.138633945528132,1.22953855146861,0.0582231194412383,0.00169424953011729,0.570487931904561,0.0206212704036594,0.98,27.788,14.3706317188911,0.2,0.238482666666667,0.00716515717436354,"norm","MAR",5,10,"left","True",0.25,0.0148531095215256,"pmm"
"101",0.156888100568208,1.76970104143279,0.0676217036626725,0.0118676828782381,0.437971660305145,0.0168054425798055,0.944,5,0,0.4,0.416672,0.00831386889480464,"norm","MAR",5,1,"left","False",0.2,0.0172507515944333,"pmm"
"102",0.240880138323902,1.71348144476559,0.0665346395264797,0.00819712966152229,0.437395435498993,0.0177979265214456,0.944,10,0,0.4,0.417642,0.00819162528982429,"norm","MAR",10,1,"left","False",0.2,0.0169734342190203,"pmm"
"103",0.0655715097130216,1.79152578335745,0.0658007099120085,0.00489989404734672,0.43790754898207,0.0187737357223905,0.934,25,0,0.4,0.416826,0.00790306210697263,"norm","MAR",25,1,"left","False",0.2,0.016786203836151,"pmm"
"104",0.241208393186704,1.75870864511574,0.065454980243637,0.00385098487223475,0.436237175310777,0.0171127843320479,0.922,40,0,0.4,0.417018,0.00865298332625485,"norm","MAR",40,1,"left","False",0.2,0.0166980058715206,"pmm"
"105",0.0660325732518293,1.80921681786984,0.0665582604828678,0.0116452006428743,0.438523867409271,0.0174023238490995,0.918,5,0,0.4,0.417004,0.00801914276382873,"norm","MAR",5,3,"left","False",0.2,0.0169794600839278,"pmm"
"106",0.295726423922716,1.86744875753464,0.0666491958685105,0.0081638430756269,0.436657028720515,0.0176786002794181,0.908,10,0,0.4,0.416775333333333,0.0081276190582209,"norm","MAR",10,3,"left","False",0.2,0.0170026583126606,"pmm"
"107",0.285669766303668,1.76124686226097,0.0654952678251276,0.00477147270659294,0.438335187280453,0.0179368168861345,0.918,25,0,0.4,0.417550666666667,0.0086374307908467,"norm","MAR",25,3,"left","False",0.2,0.0167082835046324,"pmm"
"108",0.169855354569714,1.66948299021412,0.0656554451783808,0.00397563595808939,0.435499622804222,0.0178917077087564,0.944,40,0,0.4,0.417367333333333,0.00797802256201372,"norm","MAR",40,3,"left","False",0.2,0.0167491458251942,"pmm"
"109",0.150455737766696,1.70648137652065,0.067041519436062,0.0117607491601827,0.438323172028598,0.0174959466453713,0.956,5,0,0.4,0.416404666666667,0.00828924473171243,"norm","MAR",5,5,"left","False",0.2,0.0171027426944772,"pmm"
"110",0.219932040128173,1.79342048390583,0.0667122440673226,0.00769844378295954,0.438037159769593,0.0174339517517422,0.922,10,0,0.4,0.417365333333333,0.00860342815393957,"norm","MAR",10,5,"left","False",0.2,0.017018742332395,"pmm"
"111",0.137608514698275,1.70254389083159,0.0655788557757403,0.004941475885985,0.437116062170295,0.0174786711106976,0.946,25,0,0.4,0.417084666666667,0.0083491681821205,"norm","MAR",25,5,"left","False",0.2,0.0167296073532519,"pmm"
"112",0.0445039945470489,1.69120556271605,0.065589197967685,0.00387741061815033,0.437606630051792,0.0172192289048997,0.94,40,0,0.4,0.416730666666667,0.00771825495533515,"norm","MAR",40,5,"left","False",0.2,0.0167322457160036,"pmm"
"113",0.126398274874317,1.81942480660276,0.0669783155006581,0.0109470249484587,0.438224636042924,0.017143644953114,0.92,5,0,0.4,0.416847333333333,0.00847057807288788,"norm","MAR",5,10,"left","False",0.2,0.0170866189452904,"pmm"
"114",0.234837594148647,1.76761094629657,0.0658365879095559,0.00729702754143765,0.438823114938741,0.0181390384858736,0.916,10,0,0.4,0.417168666666667,0.00835981102923053,"norm","MAR",10,10,"left","False",0.2,0.0167953565547293,"pmm"
"115",0.285530256343758,1.73938875262389,0.0655436899500853,0.00491656570317659,0.436748735088626,0.018092884877643,0.936,25,0,0.4,0.416888,0.00842065650647264,"norm","MAR",25,10,"left","False",0.2,0.0167206363145155,"pmm"
"116",0.139735169922901,1.71146132696977,0.0653096255132828,0.00391293106675183,0.438328927487718,0.0179173901752748,0.946,40,0,0.4,0.416164,0.00883622553909631,"norm","MAR",40,10,"left","False",0.2,0.0166609249017932,"pmm"
"117",0.153053885261057,1.73221522576993,0.0652819013639988,0.00271405064582755,0.438768394895913,0.0180773693397344,0.956,97.488,24.68590399398,0.4,0.416852,0.00797927081046048,"norm","MAR",5,1,"left","True",0.25,0.01665385228477,"pmm"
"118",0.209071430310933,1.68257244830454,0.0652466542588128,0.002702635266538,0.438836584480983,0.0186857159909913,0.946,99.336,24.8347157020168,0.4,0.416517333333333,0.0084042799678365,"norm","MAR",5,3,"left","True",0.25,0.0166448605110785,"pmm"
"119",0.124138756548573,1.72685099229723,0.0653686394274893,0.00283842952145671,0.438617737662336,0.0175924225719735,0.932,97.968,24.7510600985089,0.4,0.416431333333333,0.00786010718049626,"norm","MAR",5,5,"left","True",0.25,0.0166759797483804,"pmm"
"120",0.179803193597161,1.74283615001992,0.0648840589195765,0.00286552002729872,0.437721815059807,0.017850177739011,0.926,96.206,26.4911223620291,0.4,0.416484666666667,0.00790299439734361,"norm","MAR",5,10,"left","True",0.25,0.01655236000033,"pmm"
"121",-0.00326035735907713,1.0543751312356,0.0589938991577882,0.00139650731359187,0.647333134868193,0.0223804375236483,0.994,5,0,0.1,0.133976,0.00572618562201556,"norm","MAR",5,1,"right","False",0.2,0.0150497406133798,"pmm"
"122",-0.0305624913132011,1.0355032787103,0.0589842212170505,0.00112025736553078,0.648713224584716,0.0205959661888791,0.996,10,0,0.1,0.133734666666667,0.00576948278059269,"norm","MAR",10,1,"right","False",0.2,0.01504727170558,"pmm"
"123",-0.0512567972438115,1.06136385185223,0.058881570866857,0.00105264712454457,0.64803316639208,0.0222475745166379,0.998,25,0,0.1,0.133792666666667,0.00566795197188151,"norm","MAR",25,1,"right","False",0.2,0.0150210849105668,"pmm"
"124",-6.52897724489065e-06,1.04045504939549,0.0589209795009232,0.000963682457571058,0.649668123983906,0.020829923987737,0.996,40,0,0.1,0.133754666666667,0.0057130484565306,"norm","MAR",40,1,"right","False",0.2,0.0150311383182764,"pmm"
"125",-0.0554707025453729,1.0970655396056,0.0591550413916078,0.00142907988488441,0.6486788559632,0.0217660772126499,0.996,5,0,0.1,0.134019333333333,0.00595422012805483,"norm","MAR",5,3,"right","False",0.2,0.0150908490814665,"pmm"
